SKU,Plant,Stock_on_Floor,Reorder_Point_Hl,%Variance_vs_ROP,Planned_Loads_7days,Demand_7days,Stock_On_floor_7Days,%Predicted_Var_vs ROP 7days,Production,National Average,ROP Hl at Plant,UID,Site_Code,HL Above/Below_y,ATD,MACOwoVLC,1HL_TO_Pal,plant_site,Cost,TripCost_perPallet24,UID obs,UID oos,oos vol,final oos vol,actual MACO,OOS %,OOS MACO
ZL000091,DA39,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA39_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA39,1.233785527668648,0.051407730319527,DA40_ZL000091,DA39_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA42,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA42_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA42,1.162766299832193,0.048448595826341374,DA36_ZL000091,DA42_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA42,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA42_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA42,1.263136903334379,0.05263070430559912,DA40_ZL000091,DA42_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA34,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA34_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA34,0.8081149823420368,0.033671457597584865,DA36_ZL000091,DA34_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA34,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA34_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA34,0.9084855858442228,0.037853566076842614,DA40_ZL000091,DA34_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA33,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA33_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA33,0.8574469683224957,0.03572695701343732,DA36_ZL000091,DA33_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA33,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA33_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA33,0.9578175718246816,0.039909065492695066,DA40_ZL000091,DA33_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA45,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA45_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA45,1.122125669682195,0.046755236236758126,DA36_ZL000091,DA45_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA45,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA45_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA45,1.0,0.041666666666666664,DA40_ZL000091,DA45_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA38,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA38_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA38,0.8754641973849986,0.03647767489104161,DA36_ZL000091,DA38_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
